,path,emotion
1565,data/training\Actor_25\25_01_01_01_gaze_angry.wav,angry
1566,data/training\Actor_25\25_01_01_01_germ_angry.wav,angry
1567,data/training\Actor_25\25_01_01_01_get_angry.wav,angry
1568,data/training\Actor_25\25_01_01_01_gin_angry.wav,angry
1569,data/training\Actor_25\25_01_01_01_goal_angry.wav,angry
1570,data/training\Actor_25\25_01_01_01_good_angry.wav,angry
1571,data/training\Actor_25\25_01_01_01_goose_angry.wav,angry
1572,data/training\Actor_25\25_01_01_01_gun_angry.wav,angry
1573,data/training\Actor_25\25_01_01_01_half_angry.wav,angry
1574,data/training\Actor_25\25_01_01_01_hall_angry.wav,angry
1575,data/training\Actor_25\25_01_01_01_hash_angry.wav,angry
1576,data/training\Actor_25\25_01_01_01_hate_angry.wav,angry
1577,data/training\Actor_25\25_01_01_01_have_angry.wav,angry
1578,data/training\Actor_25\25_01_01_01_haze_angry.wav,angry
1579,data/training\Actor_25\25_01_01_01_hire_angry.wav,angry
1580,data/training\Actor_25\25_01_01_01_hit_angry.wav,angry
1581,data/training\Actor_25\25_01_01_01_hole_angry.wav,angry
1582,data/training\Actor_25\25_01_01_01_home_angry.wav,angry
1583,data/training\Actor_25\25_01_01_01_hurl_angry.wav,angry
1584,data/training\Actor_25\25_01_01_01_hush_angry.wav,angry
1585,data/training\Actor_25\25_01_01_01_jail_angry.wav,angry
1586,data/training\Actor_25\25_01_01_01_jar_angry.wav,angry
1587,data/training\Actor_25\25_01_01_01_join_angry.wav,angry
1588,data/training\Actor_25\25_01_01_01_judge_angry.wav,angry
1589,data/training\Actor_25\25_01_01_01_jug_angry.wav,angry
1590,data/training\Actor_25\25_01_01_01_juice_angry.wav,angry
1591,data/training\Actor_25\25_01_01_01_keen_angry.wav,angry
1592,data/training\Actor_25\25_01_01_01_keep_angry.wav,angry
1593,data/training\Actor_25\25_01_01_01_keg_angry.wav,angry
1594,data/training\Actor_25\25_01_01_01_kick_angry.wav,angry
1595,data/training\Actor_25\25_01_01_01_kill_angry.wav,angry
1596,data/training\Actor_25\25_01_01_01_king_angry.wav,angry
1597,data/training\Actor_25\25_01_01_01_kite_angry.wav,angry
1598,data/training\Actor_25\25_01_01_01_knock_angry.wav,angry
1599,data/training\Actor_25\25_01_01_01_late_angry.wav,angry
1600,data/training\Actor_25\25_01_01_01_laud_angry.wav,angry
1601,data/training\Actor_25\25_01_01_01_lean_angry.wav,angry
1602,data/training\Actor_25\25_01_01_01_learn_angry.wav,angry
1603,data/training\Actor_25\25_01_01_01_lease_angry.wav,angry
1604,data/training\Actor_25\25_01_01_01_lid_angry.wav,angry
1605,data/training\Actor_25\25_01_01_01_life_angry.wav,angry
1606,data/training\Actor_25\25_01_01_01_limb_angry.wav,angry
1607,data/training\Actor_25\25_01_01_01_live_angry.wav,angry
1608,data/training\Actor_25\25_01_01_01_loaf_angry.wav,angry
1609,data/training\Actor_25\25_01_01_01_long_angry.wav,angry
1610,data/training\Actor_25\25_01_01_01_lore_angry.wav,angry
1611,data/training\Actor_25\25_01_01_01_lose_angry.wav,angry
1612,data/training\Actor_25\25_01_01_01_lot_angry.wav,angry
1613,data/training\Actor_25\25_01_01_01_love_angry.wav,angry
1614,data/training\Actor_25\25_01_01_01_luck_angry.wav,angry
1615,data/training\Actor_25\25_01_01_01_make_angry.wav,angry
1616,data/training\Actor_25\25_01_01_01_match_angry.wav,angry
1617,data/training\Actor_25\25_01_01_01_merge_angry.wav,angry
1618,data/training\Actor_25\25_01_01_01_mess_angry.wav,angry
1619,data/training\Actor_25\25_01_01_01_met_angry.wav,angry
1620,data/training\Actor_25\25_01_01_01_mill_angry.wav,angry
1621,data/training\Actor_25\25_01_01_01_mob_angry.wav,angry
1622,data/training\Actor_25\25_01_01_01_mode_angry.wav,angry
1623,data/training\Actor_25\25_01_01_01_mood_angry.wav,angry
1624,data/training\Actor_25\25_01_01_01_moon_angry.wav,angry
1625,data/training\Actor_25\25_01_01_01_mop_angry.wav,angry
1626,data/training\Actor_25\25_01_01_01_mouse_angry.wav,angry
1627,data/training\Actor_25\25_01_01_01_nag_angry.wav,angry
1628,data/training\Actor_25\25_01_01_01_name_angry.wav,angry
1629,data/training\Actor_25\25_01_01_01_near_angry.wav,angry
1630,data/training\Actor_25\25_01_01_01_neat_angry.wav,angry
1631,data/training\Actor_25\25_01_01_01_nice_angry.wav,angry
1632,data/training\Actor_25\25_01_01_01_note_angry.wav,angry
1633,data/training\Actor_25\25_01_01_01_numb_angry.wav,angry
1634,data/training\Actor_25\25_01_01_01_pad_angry.wav,angry
1635,data/training\Actor_25\25_01_01_01_page_angry.wav,angry
1636,data/training\Actor_25\25_01_01_01_pain_angry.wav,angry
1637,data/training\Actor_25\25_01_01_01_pass_angry.wav,angry
1638,data/training\Actor_25\25_01_01_01_pearl_angry.wav,angry
1639,data/training\Actor_25\25_01_01_01_peg_angry.wav,angry
1640,data/training\Actor_25\25_01_01_01_perch_angry.wav,angry
1641,data/training\Actor_25\25_01_01_01_phone_angry.wav,angry
1642,data/training\Actor_25\25_01_01_01_pick_angry.wav,angry
1643,data/training\Actor_25\25_01_01_01_pike_angry.wav,angry
1644,data/training\Actor_25\25_01_01_01_pole_angry.wav,angry
1645,data/training\Actor_25\25_01_01_01_pool_angry.wav,angry
1646,data/training\Actor_25\25_01_01_01_puff_angry.wav,angry
1647,data/training\Actor_25\25_01_01_01_rag_angry.wav,angry
1648,data/training\Actor_25\25_01_01_01_red_angry.wav,angry
1649,data/training\Actor_25\25_01_01_01_ring_angry.wav,angry
1650,data/training\Actor_25\25_01_01_01_ripe_angry.wav,angry
1651,data/training\Actor_25\25_01_01_01_road_angry.wav,angry
1652,data/training\Actor_25\25_01_01_01_room_angry.wav,angry
1653,data/training\Actor_25\25_01_01_01_rose_angry.wav,angry
1654,data/training\Actor_25\25_01_01_01_rot_angry.wav,angry
1655,data/training\Actor_25\25_01_01_01_rough_angry.wav,angry
1656,data/training\Actor_25\25_01_01_01_rush_angry.wav,angry
1657,data/training\Actor_25\25_01_01_01_said_angry.wav,angry
1658,data/training\Actor_25\25_01_01_01_sail_angry.wav,angry
1659,data/training\Actor_25\25_01_01_01_search_angry.wav,angry
1660,data/training\Actor_25\25_01_01_01_seize_angry.wav,angry
1661,data/training\Actor_25\25_01_01_01_sell_angry.wav,angry
1662,data/training\Actor_25\25_01_01_01_shack_angry.wav,angry
1663,data/training\Actor_25\25_01_01_01_shall_angry.wav,angry
1664,data/training\Actor_25\25_01_01_01_shawl_angry.wav,angry
1665,data/training\Actor_25\25_01_01_01_sheep_angry.wav,angry
1666,data/training\Actor_25\25_01_01_01_shirt_angry.wav,angry
1667,data/training\Actor_25\25_01_01_01_should_angry.wav,angry
1668,data/training\Actor_25\25_01_01_01_shout_angry.wav,angry
1669,data/training\Actor_25\25_01_01_01_size_angry.wav,angry
1670,data/training\Actor_25\25_01_01_01_soap_angry.wav,angry
1671,data/training\Actor_25\25_01_01_01_soup_angry.wav,angry
1672,data/training\Actor_25\25_01_01_01_sour_angry.wav,angry
1673,data/training\Actor_25\25_01_01_01_south_angry.wav,angry
1674,data/training\Actor_25\25_01_01_01_sub_angry.wav,angry
1675,data/training\Actor_25\25_01_01_01_such_angry.wav,angry
1676,data/training\Actor_25\25_01_01_01_sure_angry.wav,angry
1677,data/training\Actor_25\25_01_01_01_take_angry.wav,angry
1678,data/training\Actor_25\25_01_01_01_talk_angry.wav,angry
1679,data/training\Actor_25\25_01_01_01_tape_angry.wav,angry
1680,data/training\Actor_25\25_01_01_01_team_angry.wav,angry
1681,data/training\Actor_25\25_01_01_01_tell_angry.wav,angry
1682,data/training\Actor_25\25_01_01_01_thin_angry.wav,angry
1683,data/training\Actor_25\25_01_01_01_third_angry.wav,angry
1684,data/training\Actor_25\25_01_01_01_thought_angry.wav,angry
1685,data/training\Actor_25\25_01_01_01_thumb_angry.wav,angry
1686,data/training\Actor_25\25_01_01_01_time_angry.wav,angry
1687,data/training\Actor_25\25_01_01_01_tip_angry.wav,angry
1688,data/training\Actor_25\25_01_01_01_tire_angry.wav,angry
1689,data/training\Actor_25\25_01_01_01_ton_angry.wav,angry
1690,data/training\Actor_25\25_01_01_01_tool_angry.wav,angry
1691,data/training\Actor_25\25_01_01_01_tough_angry.wav,angry
1692,data/training\Actor_25\25_01_01_01_turn_angry.wav,angry
1693,data/training\Actor_25\25_01_01_01_vine_angry.wav,angry
1694,data/training\Actor_25\25_01_01_01_voice_angry.wav,angry
1695,data/training\Actor_25\25_01_01_01_void_angry.wav,angry
1696,data/training\Actor_25\25_01_01_01_vote_angry.wav,angry
1697,data/training\Actor_25\25_01_01_01_wag_angry.wav,angry
1698,data/training\Actor_25\25_01_01_01_walk_angry.wav,angry
1699,data/training\Actor_25\25_01_01_01_wash_angry.wav,angry
1700,data/training\Actor_25\25_01_01_01_week_angry.wav,angry
1701,data/training\Actor_25\25_01_01_01_wheat_angry.wav,angry
1702,data/training\Actor_25\25_01_01_01_when_angry.wav,angry
1703,data/training\Actor_25\25_01_01_01_which_angry.wav,angry
1704,data/training\Actor_25\25_01_01_01_whip_angry.wav,angry
1705,data/training\Actor_25\25_01_01_01_white_angry.wav,angry
1706,data/training\Actor_25\25_01_01_01_wife_angry.wav,angry
1707,data/training\Actor_25\25_01_01_01_wire_angry.wav,angry
1708,data/training\Actor_25\25_01_01_01_witch_angry.wav,angry
1709,data/training\Actor_25\25_01_01_01_yearn_angry.wav,angry
1710,data/training\Actor_25\25_01_01_01_yes_angry.wav,angry
1711,data/training\Actor_25\25_01_01_01_young_angry.wav,angry
1712,data/training\Actor_25\25_01_01_01_youth_angry.wav,angry
1713,data/training\Actor_26\26_01_01_01_back_angry.wav,angry
1714,data/training\Actor_26\26_01_01_01_bar_angry.wav,angry
1715,data/training\Actor_26\26_01_01_01_base_angry.wav,angry
1716,data/training\Actor_26\26_01_01_01_bath_angry.wav,angry
1717,data/training\Actor_26\26_01_01_01_bean_angry.wav,angry
1718,data/training\Actor_26\26_01_01_01_beg_angry.wav,angry
1719,data/training\Actor_26\26_01_01_01_bite_angry.wav,angry
1720,data/training\Actor_26\26_01_01_01_boat_angry.wav,angry
1721,data/training\Actor_26\26_01_01_01_bone_angry.wav,angry
1722,data/training\Actor_26\26_01_01_01_book_angry.wav,angry
1723,data/training\Actor_26\26_01_01_01_bought_angry.wav,angry
1724,data/training\Actor_26\26_01_01_01_burn_angry.wav,angry
1725,data/training\Actor_26\26_01_01_01_chalk_angry.wav,angry
1726,data/training\Actor_26\26_01_01_01_chat_angry.wav,angry
1727,data/training\Actor_26\26_01_01_01_check_angry.wav,angry
1728,data/training\Actor_26\26_01_01_01_cheek_angry.wav,angry
1729,data/training\Actor_26\26_01_01_01_chief_angry.wav,angry
1730,data/training\Actor_26\26_01_01_01_choice_angry.wav,angry
1731,data/training\Actor_26\26_01_01_01_cool_angry.wav,angry
1732,data/training\Actor_26\26_01_01_01_dab_angry.wav,angry
1733,data/training\Actor_26\26_01_01_01_date_angry.wav,angry
1734,data/training\Actor_26\26_01_01_01_dead_angry.wav,angry
1735,data/training\Actor_26\26_01_01_01_death_angry.wav,angry
1736,data/training\Actor_26\26_01_01_01_deep_angry.wav,angry
1737,data/training\Actor_26\26_01_01_01_dime_angry.wav,angry
1738,data/training\Actor_26\26_01_01_01_dip_angry.wav,angry
1739,data/training\Actor_26\26_01_01_01_ditch_angry.wav,angry
1740,data/training\Actor_26\26_01_01_01_dodge_angry.wav,angry
1741,data/training\Actor_26\26_01_01_01_dog_angry.wav,angry
1742,data/training\Actor_26\26_01_01_01_doll_angry.wav,angry
1743,data/training\Actor_26\26_01_01_01_door_angry.wav,angry
1744,data/training\Actor_26\26_01_01_01_fail_angry.wav,angry
1745,data/training\Actor_26\26_01_01_01_fall_angry.wav,angry
1746,data/training\Actor_26\26_01_01_01_far_angry.wav,angry
1747,data/training\Actor_26\26_01_01_01_fat_angry.wav,angry
1748,data/training\Actor_26\26_01_01_01_fit_angry.wav,angry
1749,data/training\Actor_26\26_01_01_01_five_angry.wav,angry
1750,data/training\Actor_26\26_01_01_01_food_angry.wav,angry
1751,data/training\Actor_26\26_01_01_01_gap_angry.wav,angry
1752,data/training\Actor_26\26_01_01_01_gas_angry.wav,angry
1753,data/training\Actor_26\26_01_01_01_gaze_angry.wav,angry
1754,data/training\Actor_26\26_01_01_01_germ_angry.wav,angry
1755,data/training\Actor_26\26_01_01_01_get_angry.wav,angry
1756,data/training\Actor_26\26_01_01_01_gin_angry.wav,angry
1757,data/training\Actor_26\26_01_01_01_goal_angry.wav,angry
1758,data/training\Actor_26\26_01_01_01_good_angry.wav,angry
1759,data/training\Actor_26\26_01_01_01_goose_angry.wav,angry
1760,data/training\Actor_26\26_01_01_01_gun_angry.wav,angry
1761,data/training\Actor_26\26_01_01_01_half_angry.wav,angry
1762,data/training\Actor_26\26_01_01_01_hall_angry.wav,angry
1763,data/training\Actor_26\26_01_01_01_hash_angry.wav,angry
1764,data/training\Actor_26\26_01_01_01_hate_angry.wav,angry
1765,data/training\Actor_26\26_01_01_01_have_angry.wav,angry
1766,data/training\Actor_26\26_01_01_01_haze_angry.wav,angry
1767,data/training\Actor_26\26_01_01_01_hire_angry.wav,angry
1768,data/training\Actor_26\26_01_01_01_hit_angry.wav,angry
1769,data/training\Actor_26\26_01_01_01_hole_angry.wav,angry
1770,data/training\Actor_26\26_01_01_01_home_angry.wav,angry
1771,data/training\Actor_26\26_01_01_01_hurl_angry.wav,angry
1772,data/training\Actor_26\26_01_01_01_hush_angry.wav,angry
1773,data/training\Actor_26\26_01_01_01_jail_angry.wav,angry
1774,data/training\Actor_26\26_01_01_01_jar_angry.wav,angry
1775,data/training\Actor_26\26_01_01_01_join_angry.wav,angry
1776,data/training\Actor_26\26_01_01_01_judge_angry.wav,angry
1777,data/training\Actor_26\26_01_01_01_jug_angry.wav,angry
1778,data/training\Actor_26\26_01_01_01_juice_angry.wav,angry
1779,data/training\Actor_26\26_01_01_01_keen_angry.wav,angry
1780,data/training\Actor_26\26_01_01_01_keep_angry.wav,angry
1781,data/training\Actor_26\26_01_01_01_keg_angry.wav,angry
1782,data/training\Actor_26\26_01_01_01_kick_angry.wav,angry
1783,data/training\Actor_26\26_01_01_01_kill_angry.wav,angry
1784,data/training\Actor_26\26_01_01_01_king_angry.wav,angry
1785,data/training\Actor_26\26_01_01_01_kite_angry.wav,angry
1786,data/training\Actor_26\26_01_01_01_knock_angry.wav,angry
1787,data/training\Actor_26\26_01_01_01_late_angry.wav,angry
1788,data/training\Actor_26\26_01_01_01_laud_angry.wav,angry
1789,data/training\Actor_26\26_01_01_01_lean_angry.wav,angry
1790,data/training\Actor_26\26_01_01_01_learn_angry.wav,angry
1791,data/training\Actor_26\26_01_01_01_lease_angry.wav,angry
1792,data/training\Actor_26\26_01_01_01_lid_angry.wav,angry
1793,data/training\Actor_26\26_01_01_01_life_angry.wav,angry
1794,data/training\Actor_26\26_01_01_01_limb_angry.wav,angry
1795,data/training\Actor_26\26_01_01_01_live_angry.wav,angry
1796,data/training\Actor_26\26_01_01_01_loaf_angry.wav,angry
1797,data/training\Actor_26\26_01_01_01_long_angry.wav,angry
1798,data/training\Actor_26\26_01_01_01_lore_angry.wav,angry
1799,data/training\Actor_26\26_01_01_01_lose_angry.wav,angry
1800,data/training\Actor_26\26_01_01_01_lot_angry.wav,angry
1801,data/training\Actor_26\26_01_01_01_love_angry.wav,angry
1802,data/training\Actor_26\26_01_01_01_luck_angry.wav,angry
1803,data/training\Actor_26\26_01_01_01_make_angry.wav,angry
1804,data/training\Actor_26\26_01_01_01_match_angry.wav,angry
1805,data/training\Actor_26\26_01_01_01_merge_angry.wav,angry
1806,data/training\Actor_26\26_01_01_01_mess_angry.wav,angry
1807,data/training\Actor_26\26_01_01_01_met_angry.wav,angry
1808,data/training\Actor_26\26_01_01_01_mill_angry.wav,angry
1809,data/training\Actor_26\26_01_01_01_mob_angry.wav,angry
1810,data/training\Actor_26\26_01_01_01_mode_angry.wav,angry
1811,data/training\Actor_26\26_01_01_01_mood_angry.wav,angry
1812,data/training\Actor_26\26_01_01_01_moon_angry.wav,angry
1813,data/training\Actor_26\26_01_01_01_mop_angry.wav,angry
1814,data/training\Actor_26\26_01_01_01_mouse_angry.wav,angry
1815,data/training\Actor_26\26_01_01_01_nag_angry.wav,angry
1816,data/training\Actor_26\26_01_01_01_name_angry.wav,angry
1817,data/training\Actor_26\26_01_01_01_near_angry.wav,angry
1818,data/training\Actor_26\26_01_01_01_neat_angry.wav,angry
1819,data/training\Actor_26\26_01_01_01_nice_angry.wav,angry
1820,data/training\Actor_26\26_01_01_01_note_angry.wav,angry
1821,data/training\Actor_26\26_01_01_01_numb_angry.wav,angry
1822,data/training\Actor_26\26_01_01_01_pad_angry.wav,angry
1823,data/training\Actor_26\26_01_01_01_page_angry.wav,angry
1824,data/training\Actor_26\26_01_01_01_pain_angry.wav,angry
1825,data/training\Actor_26\26_01_01_01_pass_angry.wav,angry
1826,data/training\Actor_26\26_01_01_01_pearl_angry.wav,angry
1827,data/training\Actor_26\26_01_01_01_peg_angry.wav,angry
1828,data/training\Actor_26\26_01_01_01_perch_angry.wav,angry
1829,data/training\Actor_26\26_01_01_01_phone_angry.wav,angry
1830,data/training\Actor_26\26_01_01_01_pick_angry.wav,angry
1831,data/training\Actor_26\26_01_01_01_pike_angry.wav,angry
1832,data/training\Actor_26\26_01_01_01_pole_angry.wav,angry
1833,data/training\Actor_26\26_01_01_01_pool_angry.wav,angry
1834,data/training\Actor_26\26_01_01_01_puff_angry.wav,angry
1835,data/training\Actor_26\26_01_01_01_rag_angry.wav,angry
1836,data/training\Actor_26\26_01_01_01_raid_angry.wav,angry
1837,data/training\Actor_26\26_01_01_01_rain_angry.wav,angry
1838,data/training\Actor_26\26_01_01_01_raise_angry.wav,angry
1839,data/training\Actor_26\26_01_01_01_rat_angry.wav,angry
1840,data/training\Actor_26\26_01_01_01_reach_angry.wav,angry
1841,data/training\Actor_26\26_01_01_01_read_angry.wav,angry
1842,data/training\Actor_26\26_01_01_01_red_angry.wav,angry
1843,data/training\Actor_26\26_01_01_01_ring_angry.wav,angry
1844,data/training\Actor_26\26_01_01_01_ripe_angry.wav,angry
1845,data/training\Actor_26\26_01_01_01_road_angry.wav,angry
1846,data/training\Actor_26\26_01_01_01_room_angry.wav,angry
1847,data/training\Actor_26\26_01_01_01_rose_angry.wav,angry
1848,data/training\Actor_26\26_01_01_01_rot_angry.wav,angry
1849,data/training\Actor_26\26_01_01_01_rough_angry.wav,angry
1850,data/training\Actor_26\26_01_01_01_rush_angry.wav,angry
1851,data/training\Actor_26\26_01_01_01_said_angry.wav,angry
1852,data/training\Actor_26\26_01_01_01_sail_angry.wav,angry
1853,data/training\Actor_26\26_01_01_01_search_angry.wav,angry
1854,data/training\Actor_26\26_01_01_01_seize_angry.wav,angry
1855,data/training\Actor_26\26_01_01_01_sell_angry.wav,angry
1856,data/training\Actor_26\26_01_01_01_shack_angry.wav,angry
1857,data/training\Actor_26\26_01_01_01_shall_angry.wav,angry
1858,data/training\Actor_26\26_01_01_01_shawl_angry.wav,angry
1859,data/training\Actor_26\26_01_01_01_sheep_angry.wav,angry
1860,data/training\Actor_26\26_01_01_01_shirt_angry.wav,angry
1861,data/training\Actor_26\26_01_01_01_should_angry.wav,angry
1862,data/training\Actor_26\26_01_01_01_shout_angry.wav,angry
1863,data/training\Actor_26\26_01_01_01_size_angry.wav,angry
1864,data/training\Actor_26\26_01_01_01_soap_angry.wav,angry
1865,data/training\Actor_26\26_01_01_01_soup_angry.wav,angry
1866,data/training\Actor_26\26_01_01_01_sour_angry.wav,angry
1867,data/training\Actor_26\26_01_01_01_south_angry.wav,angry
1868,data/training\Actor_26\26_01_01_01_sub_angry.wav,angry
1869,data/training\Actor_26\26_01_01_01_such_angry.wav,angry
1870,data/training\Actor_26\26_01_01_01_sure_angry.wav,angry
1871,data/training\Actor_26\26_01_01_01_take_angry.wav,angry
1872,data/training\Actor_26\26_01_01_01_talk_angry.wav,angry
1873,data/training\Actor_26\26_01_01_01_tape_angry.wav,angry
1874,data/training\Actor_26\26_01_01_01_team_angry.wav,angry
1875,data/training\Actor_26\26_01_01_01_tell_angry.wav,angry
1876,data/training\Actor_26\26_01_01_01_thin_angry.wav,angry
1877,data/training\Actor_26\26_01_01_01_third_angry.wav,angry
1878,data/training\Actor_26\26_01_01_01_thought_angry.wav,angry
1879,data/training\Actor_26\26_01_01_01_thumb_angry.wav,angry
1880,data/training\Actor_26\26_01_01_01_time_angry.wav,angry
1881,data/training\Actor_26\26_01_01_01_tip_angry.wav,angry
1882,data/training\Actor_26\26_01_01_01_tire_angry.wav,angry
1883,data/training\Actor_26\26_01_01_01_ton_angry.wav,angry
1884,data/training\Actor_26\26_01_01_01_tool_angry.wav,angry
1885,data/training\Actor_26\26_01_01_01_tough_angry.wav,angry
1886,data/training\Actor_26\26_01_01_01_turn_angry.wav,angry
1887,data/training\Actor_26\26_01_01_01_vine_angry.wav,angry
1888,data/training\Actor_26\26_01_01_01_voice_angry.wav,angry
1889,data/training\Actor_26\26_01_01_01_void_angry.wav,angry
1890,data/training\Actor_26\26_01_01_01_vote_angry.wav,angry
1891,data/training\Actor_26\26_01_01_01_wag_angry.wav,angry
1892,data/training\Actor_26\26_01_01_01_walk_angry.wav,angry
1893,data/training\Actor_26\26_01_01_01_wash_angry.wav,angry
1894,data/training\Actor_26\26_01_01_01_week_angry.wav,angry
1895,data/training\Actor_26\26_01_01_01_wheat_angry.wav,angry
1896,data/training\Actor_26\26_01_01_01_when_angry.wav,angry
1897,data/training\Actor_26\26_01_01_01_which_angry.wav,angry
1898,data/training\Actor_26\26_01_01_01_whip_angry.wav,angry
1899,data/training\Actor_26\26_01_01_01_white_angry.wav,angry
1900,data/training\Actor_26\26_01_01_01_wife_angry.wav,angry
1901,data/training\Actor_26\26_01_01_01_wire_angry.wav,angry
1902,data/training\Actor_26\26_01_01_01_witch_angry.wav,angry
1903,data/training\Actor_26\26_01_01_01_yearn_angry.wav,angry
1904,data/training\Actor_26\26_01_01_01_yes_angry.wav,angry
1905,data/training\Actor_26\26_01_01_01_young_angry.wav,angry
1906,data/training\Actor_26\26_01_01_01_youth_angry.wav,angry
